ID,limite_credito,sexo,educacao,estado_civil,idade,status_pagamento_mes_09,status_pagamento_mes_08,status_pagamento_mes_07,status_pagamento_mes_06,status_pagamento_mes_05,status_pagamento_mes_04,fatura_mes_09,fatura_mes_08,fatura_mes_07,fatura_mes_06,fatura_mes_05,fatura_mes_04,pago_mes_09,pago_mes_08,pago_mes_07,pago_mes_06,pago_mes_05,pago_mes_04,default
8701,22336.74,masculino,graduacao,casado,36,0,0,0,0,0,0,2362.07,2420.08,2851.32,3213.46,3643.77,4677.46,821.85,776.24,779.55,1136.0,1487.55,360.27,0
16205,720.54,feminino,graduacao,casado,49,0,0,0,0,0,0,624.78,476.49,551.07,631.05,678.03,315.09,91.15,93.67,100.88,72.05,21.9,20.39,0
19087,12969.72,feminino,graduacao,casado,37,0,0,0,0,0,0,6360.57,5626.62,5415.51,5519.48,5540.66,5662.58,201.75,240.16,238.5,208.96,219.04,252.19,0
4758,15131.34,feminino,graduacao,casado,37,-1,-1,-1,0,0,0,23.49,23.49,70.47,46.98,23.49,0.0,23.49,70.47,0.0,0.0,0.0,46.98,1
18367,1441.08,feminino,pos_graduacao,solteiro,23,-1,-1,-1,-1,-1,-1,86.97,0.0,12.54,86.46,103.33,0.0,0.0,12.54,86.46,103.33,0.0,70.18,0
25036,720.54,masculino,ensino_medio,solteiro,61,0,0,0,0,0,0,554.82,619.3,668.16,704.26,718.59,694.46,93.17,88.99,72.05,14.34,13.91,14.19,1
8556,18734.04,masculino,pos_graduacao,solteiro,38,0,-1,-1,-1,-1,0,284.83,284.83,284.83,284.83,1186.44,1026.48,284.83,284.83,284.83,1186.44,144.11,375.91,0
14348,1441.08,masculino,graduacao,solteiro,47,2,0,0,0,0,0,1397.92,1417.3,1429.48,1458.08,1427.17,1429.77,95.9,144.11,49.57,72.05,108.08,50.44,1
10550,21616.2,masculino,graduacao,casado,66,0,0,0,0,0,0,18698.95,18580.28,18812.43,18538.63,18472.41,15303.91,720.54,1080.81,684.51,792.59,648.49,432.32,1
19355,2161.62,feminino,ensino_medio,casado,39,0,0,0,2,0,0,1525.6,1622.15,1716.76,1485.25,1532.52,1640.02,144.11,144.11,72.05,72.05,144.11,144.11,1
3858,3602.7,feminino,graduacao,solteiro,28,0,0,0,2,0,0,3152.15,3205.54,3411.18,3337.97,3340.28,3262.82,125.81,259.39,0.0,120.04,112.33,111.76,0
19912,22336.74,feminino,graduacao,solteiro,31,0,0,0,0,0,0,22270.45,22640.81,20793.42,21237.56,21708.86,22085.63,857.44,864.65,900.68,931.66,864.65,972.73,0
2475,21616.2,feminino,graduacao,solteiro,30,-1,-1,-1,-1,2,-1,157.51,0.0,20.9,50.94,11.6,555.18,0.0,20.9,87.11,0.0,555.18,273.66,0
22838,12969.72,feminino,pos_graduacao,casado,35,-1,-1,-1,-1,0,0,2716.51,2305.94,2324.03,3399.94,3911.52,8072.93,2306.09,2325.18,3399.94,3190.98,6196.64,10680.2,0
20319,5043.78,feminino,graduacao,casado,62,2,0,0,0,0,0,3485.04,3556.44,3631.23,3708.04,3790.69,3869.88,129.41,132.15,136.9,144.11,140.15,144.11,1
26935,15131.34,masculino,graduacao,casado,38,2,0,0,0,0,0,14153.28,14030.64,13935.03,14052.48,14355.75,14644.33,605.61,612.1,562.02,531.61,562.02,497.17,1
13169,15131.34,feminino,pos_graduacao,casado,66,0,0,0,0,0,0,9568.56,9769.15,9989.85,10208.54,6641.22,6772.93,354.58,383.11,405.74,241.02,242.1,250.96,0
527,1441.08,masculino,graduacao,solteiro,27,1,2,0,0,0,2,1343.74,1301.73,1371.91,1401.16,1495.77,1458.45,0.0,114.85,72.05,115.72,0.0,21.62,0
6082,5043.78,feminino,ensino_medio,casado,47,0,0,0,0,0,0,5144.08,5098.32,5148.33,5090.9,5113.31,5142.71,230.57,244.98,208.96,198.15,227.11,194.55,0
3370,1441.08,masculino,ensino_medio,solteiro,35,-1,3,2,0,0,0,642.58,622.11,596.61,828.62,648.49,0.0,0.0,0.0,288.22,504.38,0.0,0.0,0
25954,10808.1,feminino,pos_graduacao,casado,45,-2,-2,-2,-2,-2,-2,390.75,297.8,1028.86,431.24,600.43,593.8,297.8,1030.08,431.6,601.07,593.8,1283.79,0
19139,25939.44,feminino,graduacao,solteiro,34,-2,-2,-2,-2,-2,-2,52.17,88.77,20.97,55.91,0.0,22.48,88.77,20.97,55.91,0.0,22.48,41.5,0
21196,1441.08,masculino,graduacao,casado,38,0,0,0,0,0,2,411.07,483.84,557.41,630.11,676.88,655.76,91.22,92.73,93.38,68.09,0.0,34.66,1
14304,1441.08,masculino,graduacao,casado,27,0,0,0,3,2,0,475.48,671.18,1373.85,1330.98,1299.64,1332.06,216.16,720.54,0.0,0.0,64.85,144.11,0
6430,720.54,masculino,graduacao,solteiro,21,0,0,0,0,0,0,651.51,723.28,704.98,719.39,704.69,0.0,94.03,72.05,14.41,14.12,0.0,0.0,1
17819,1441.08,masculino,ensino_medio,solteiro,24,0,0,0,0,0,-1,1344.6,1289.41,1412.11,1419.54,251.18,14.34,100.88,144.11,72.05,28.82,14.34,0.0,0
15279,30983.22,feminino,graduacao,casado,47,-1,-1,-1,-1,-1,-1,96.77,65.5,379.8,54.54,11.31,11.31,65.5,383.26,54.54,11.31,11.31,431.53,0
27915,5764.32,feminino,pos_graduacao,solteiro,27,0,0,0,0,0,0,2663.04,2741.08,2804.7,2901.9,2997.3,3092.99,144.11,129.7,144.11,144.11,144.11,216.16,0
18778,9367.02,feminino,graduacao,solteiro,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14567,14410.8,masculino,pos_graduacao,outros/desconhecido,50,3,2,2,2,0,0,12687.05,12953.08,12851.41,12778.06,13062.02,13808.72,576.43,216.16,244.98,489.97,979.93,425.12,1
8266,10087.56,masculino,graduacao,casado,46,0,0,0,0,0,-1,9647.96,9883.72,10045.34,7008.55,7202.52,6249.1,390.89,358.76,267.68,324.1,6249.1,173.79,1
23213,36027.0,feminino,pos_graduacao,casado,44,-1,-1,-1,-1,-1,-1,2102.39,1942.79,2389.74,3520.41,4759.17,3153.73,1942.79,2389.96,3520.41,4759.17,3153.73,2702.67,0
9598,12969.72,feminino,graduacao,casado,41,0,0,0,0,0,0,10028.76,10213.8,8802.4,8021.63,8206.23,8417.56,461.94,432.32,360.27,324.24,360.27,302.63,0
6221,4323.24,feminino,pos_graduacao,solteiro,27,-1,-1,-1,-1,-1,2,60.24,60.24,28.1,10.81,95.11,56.2,60.24,28.1,10.81,112.4,0.0,0.0,0
8283,46114.56,feminino,pos_graduacao,solteiro,30,0,0,0,0,0,0,8409.71,5612.5,4341.9,2921.0,1904.53,361.57,288.22,288.22,144.32,518.93,382.89,254.71,0
1281,14410.8,feminino,pos_graduacao,solteiro,31,0,0,0,0,0,0,2783.81,2956.45,3309.37,3506.22,3582.74,3667.26,218.4,427.21,252.19,144.11,144.11,794.61,0
1759,5764.32,feminino,graduacao,casado,36,0,0,0,0,0,0,1467.45,1519.19,1614.8,1702.2,1726.7,1848.98,97.42,120.98,136.33,62.69,151.03,0.0,0
18948,20895.66,feminino,graduacao,casado,32,1,2,0,0,0,0,10581.35,10069.98,9800.21,9832.92,9866.28,9524.03,108.3,389.09,374.68,360.27,336.28,360.27,0
24790,1441.08,masculino,pos_graduacao,solteiro,34,0,0,0,0,0,0,1110.71,1183.34,1267.72,1336.75,1334.58,1361.82,91.58,103.9,100.88,26.66,27.24,0.0,0
27655,720.54,feminino,ensino_medio,solteiro,22,2,0,0,0,-1,0,556.26,725.08,668.08,-631.05,647.69,663.04,180.14,72.05,0.0,2161.62,36.03,68.67,1
9753,5764.32,feminino,graduacao,solteiro,25,-1,-1,-1,-1,-1,-1,216.31,138.42,969.41,130.2,256.51,240.44,138.42,969.41,130.2,256.51,240.44,449.62,0
7781,5043.78,feminino,graduacao,casado,28,0,0,0,0,0,0,3295.61,2601.51,1980.33,2055.41,2165.44,2188.93,289.37,144.11,144.11,144.11,144.11,144.11,1
23762,12969.72,feminino,graduacao,solteiro,49,0,0,0,0,0,0,4083.8,2526.36,2357.68,2350.91,2037.11,1944.31,115.29,115.29,108.08,72.05,69.75,72.05,0
24336,3602.7,masculino,graduacao,outros/desconhecido,37,0,0,0,0,0,-1,3619.92,3576.9,3486.04,3178.52,614.04,1293.23,129.63,148.43,73.06,12.25,1293.23,13.55,0
2742,6484.86,masculino,graduacao,solteiro,28,0,0,0,0,0,0,4019.1,3738.59,3782.47,3438.92,3199.49,2577.23,151.31,156.07,100.88,110.53,93.67,47.92,0
6531,16572.42,masculino,ensino_medio,casado,61,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7363,38188.62,masculino,pos_graduacao,solteiro,30,0,0,0,0,0,0,15421.14,28365.07,16960.94,16762.64,17221.19,17052.08,1441.08,720.54,720.54,720.54,648.49,756.57,0
4171,10087.56,masculino,pos_graduacao,solteiro,27,-1,-1,-1,-1,-1,-1,972.51,1129.81,244.98,231.87,1187.31,293.84,1130.38,288.22,231.87,1224.92,324.24,320.5,0
17889,17292.96,masculino,graduacao,casado,33,1,2,2,0,0,2,12437.82,12598.07,10193.55,2851.75,3349.72,3287.97,487.45,0.0,144.11,547.03,0.0,10087.56,0
19531,7205.4,feminino,graduacao,solteiro,34,-1,-1,-1,-1,-1,-2,138.27,131.93,11.74,74.07,0.0,0.0,131.93,11.74,74.07,0.0,0.0,0.0,0
21469,28101.06,feminino,pos_graduacao,solteiro,27,0,0,0,0,0,0,27021.91,27147.57,25888.43,25111.76,19604.24,16217.84,959.25,987.5,1113.52,10390.62,648.49,720.54,0
8609,2161.62,masculino,graduacao,solteiro,32,3,2,2,2,0,0,2298.16,2240.23,2233.82,2152.9,2117.09,1665.17,0.0,165.72,0.0,71.77,72.05,0.0,0
20441,3602.7,masculino,graduacao,solteiro,26,1,2,2,2,2,2,2261.92,2376.05,2460.93,2400.19,2539.62,2489.32,172.93,144.11,0.0,201.75,0.0,223.37,1
2283,6484.86,feminino,ensino_medio,casado,49,0,0,0,0,0,0,7529.21,7201.15,6859.32,6521.46,6170.7,5748.11,258.82,243.69,239.15,228.56,288.22,170.05,0
6165,28101.06,feminino,graduacao,solteiro,37,0,0,0,0,0,0,23378.06,22291.27,19433.18,19167.59,19573.97,17722.26,944.34,728.54,720.9,792.59,648.99,648.49,0
1668,14410.8,masculino,graduacao,casado,42,1,2,0,0,2,2,2751.53,2581.48,1384.01,1442.74,1410.24,1416.01,3.17,93.89,109.67,0.0,79.19,96.48,1
23011,16572.42,feminino,graduacao,casado,43,0,0,0,0,0,0,16307.19,16631.86,16920.58,15706.84,12215.24,12403.59,670.75,633.71,600.71,433.4,453.36,438.09,1
29051,11528.64,feminino,graduacao,casado,55,0,0,0,0,0,0,6209.54,6049.65,4437.73,4229.71,4096.49,4035.17,288.22,216.16,144.11,144.11,216.16,360.27,0
18634,10808.1,feminino,pos_graduacao,solteiro,27,-2,-2,-2,-2,-2,-2,2571.46,1061.79,2629.25,225.17,547.83,215.8,1067.84,2642.36,232.88,550.56,216.88,70.76,0
9828,14410.8,feminino,ensino_medio,solteiro,54,-2,-2,-2,-2,-2,-2,63.41,140.36,261.92,85.46,0.0,0.0,140.36,261.92,98.14,0.0,0.0,0.0,0
11217,3602.7,masculino,graduacao,solteiro,24,0,0,0,2,0,0,1118.21,1406.49,1520.56,1448.36,1470.05,1450.59,360.27,165.72,0.0,72.05,144.11,72.05,0
16221,20895.66,feminino,pos_graduacao,casado,38,-1,-1,-1,-1,-1,-1,260.33,1059.77,519.44,1074.47,3276.51,1087.66,1060.49,534.64,1089.31,3276.51,1087.66,641.86,0
3050,15131.34,masculino,graduacao,solteiro,37,-1,-1,-1,2,-1,0,136.18,218.83,175.02,59.3,78.47,104.55,218.83,86.46,0.0,78.47,86.54,74.29,0
10917,720.54,feminino,ensino_medio,solteiro,22,0,0,0,-1,-1,2,545.59,613.9,440.83,17.65,740.28,717.87,80.56,73.5,18.01,742.16,0.0,14.41,0
13320,14410.8,feminino,ensino_medio,casado,54,0,0,0,0,0,0,8260.49,8345.87,8400.42,8358.62,8526.44,8495.31,432.32,302.63,306.37,309.83,324.24,288.22,0
1250,25218.9,feminino,pos_graduacao,casado,52,2,2,7,7,7,7,172.93,172.93,172.93,172.93,172.93,172.93,0.0,0.0,0.0,0.0,0.0,0.0,1
12650,3602.7,feminino,graduacao,casado,32,1,-2,-1,0,0,0,0.0,0.0,38.19,1911.59,1914.76,1894.23,0.0,38.19,1873.4,68.52,67.95,69.89,0
24763,23057.28,masculino,graduacao,casado,34,0,0,0,0,0,0,8501.15,8048.07,8072.21,10973.18,9996.12,9525.32,721.19,1080.81,3642.4,720.54,720.54,576.43,0
2046,7925.94,masculino,graduacao,solteiro,26,2,2,2,2,2,2,4187.2,4079.7,4375.98,4462.88,4546.39,4646.91,0.0,410.71,201.75,165.72,187.34,165.72,1
16928,12969.72,masculino,graduacao,casado,52,-2,-2,-1,0,0,-2,25.94,24.86,10068.83,1126.28,200.09,155.64,24.86,10070.99,72.05,200.09,155.64,246.71,0
7492,2161.62,masculino,graduacao,casado,33,0,0,0,0,0,0,1722.09,1837.88,1908.64,1946.68,4048.43,2100.09,144.11,102.17,68.16,103.54,216.16,0.0,0
15549,32424.3,masculino,graduacao,solteiro,36,-2,-2,-2,-2,-2,-2,577.3,288.86,376.55,339.73,235.98,462.73,289.73,377.64,340.74,236.63,464.1,308.75,1
7432,7925.94,feminino,pos_graduacao,outros/desconhecido,33,0,0,0,0,0,0,11895.39,7670.0,7466.09,5741.77,5529.57,5555.08,306.88,231.44,2035.24,196.71,204.2,195.34,0
1420,16572.42,masculino,ensino_medio,solteiro,27,-2,-2,-2,-2,-2,-2,1383.44,720.54,1453.76,720.54,720.54,720.54,720.54,1453.76,14.41,720.54,720.54,720.54,0
6962,5043.78,masculino,graduacao,solteiro,47,1,2,0,0,2,2,4653.68,4538.18,4675.22,4911.49,4823.87,5124.62,0.0,212.56,357.75,0.0,381.09,0.0,0
21757,19454.58,feminino,graduacao,casado,25,0,0,0,0,0,0,13298.29,12868.27,12265.39,11292.23,10931.74,11061.66,436.72,438.16,365.46,360.92,378.57,293.19,0
3373,24498.36,feminino,graduacao,solteiro,32,0,0,0,0,0,0,5776.86,5963.26,6026.31,6144.91,6273.74,6400.41,278.92,225.96,217.17,225.02,228.27,349.82,0
27215,4323.24,masculino,graduacao,casado,35,2,2,2,2,2,2,1455.13,1532.37,1537.06,1562.13,1658.03,1693.12,122.49,50.44,72.05,144.11,72.05,0.0,0
14314,4323.24,feminino,graduacao,solteiro,23,0,0,0,0,0,0,4018.09,4079.63,3936.74,1318.08,1304.68,1354.83,187.34,108.08,72.05,72.05,72.05,216.16,1
29507,7205.4,masculino,graduacao,casado,39,0,0,0,0,0,0,4768.32,5056.53,5830.18,6225.68,6410.79,6596.83,288.22,773.64,493.5,288.22,288.22,154.05,0
16431,25218.9,feminino,outros/desconhecido,casado,50,0,0,0,0,0,0,9820.46,10031.0,10281.75,7090.4,7231.84,7383.01,349.17,401.85,251.32,246.21,254.78,267.1,0
16058,5764.32,feminino,graduacao,solteiro,29,0,0,0,0,0,0,4384.99,3366.65,2527.22,2364.24,1868.36,1903.23,144.11,144.11,144.11,79.26,72.05,79.26,0
22616,18013.5,feminino,graduacao,casado,40,-2,-2,-2,-2,-2,-2,99.79,348.96,211.98,75.94,123.07,217.17,348.96,211.98,76.16,123.07,217.17,218.83,0
3379,2161.62,feminino,pos_graduacao,solteiro,28,2,2,4,4,4,4,2.67,2.67,2.67,2.67,2.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0
14482,30262.68,masculino,pos_graduacao,solteiro,33,1,-1,-1,-2,-2,-2,-13.69,469.0,0.0,0.0,0.0,0.0,482.69,0.0,0.0,0.0,0.0,0.0,0
7608,9367.02,feminino,pos_graduacao,solteiro,27,1,-1,0,0,-1,-1,0.0,106.86,176.53,0.0,78.47,162.05,106.86,72.05,0.0,78.47,162.05,157.37,0
16267,13690.26,feminino,ensino_medio,solteiro,46,0,0,0,0,0,0,8952.35,9130.83,9322.06,9512.28,9700.77,9905.26,326.84,338.37,345.21,346.65,360.27,362.65,0
8693,3602.7,feminino,graduacao,casado,50,0,0,0,0,0,0,3650.11,3530.57,3558.6,3520.05,3441.66,3469.04,169.83,125.81,117.3,109.52,158.66,67.3,0
8103,25939.44,masculino,pos_graduacao,casado,48,0,0,0,0,0,0,12099.45,11487.79,9087.02,1315.56,503.59,554.17,447.17,722.7,76.45,72.85,217.31,13679.67,0
2082,11528.64,feminino,pos_graduacao,casado,33,-1,-1,-1,-1,0,0,535.29,516.27,133.23,339.73,57.57,0.0,576.43,144.11,342.62,0.0,0.0,0.0,0
845,36027.0,masculino,ensino_medio,casado,39,0,0,0,0,0,0,22711.49,23927.04,27025.29,25567.57,26626.26,26472.57,1801.35,3602.7,1441.08,1411.25,1017.55,866.23,0
430,15131.34,feminino,graduacao,solteiro,33,0,0,0,0,0,0,15318.75,12821.72,8600.51,8485.51,4956.67,4767.6,432.32,324.24,360.27,216.16,216.16,216.16,0
3037,21616.2,masculino,pos_graduacao,solteiro,34,-1,-1,-1,-1,-1,-1,28.53,28.53,28.53,0.0,57.07,4906.52,28.53,28.53,0.0,57.07,4906.52,122.49,0
9967,12249.18,feminino,ensino_medio,solteiro,33,0,0,0,0,0,0,11986.04,11695.73,11931.57,12067.75,12328.87,11819.88,529.89,537.81,441.47,471.95,439.53,720.54,0
28446,7205.4,feminino,graduacao,casado,47,0,0,0,0,0,0,1782.26,1985.45,2147.07,2235.69,2416.98,2545.52,256.15,216.16,146.13,241.67,167.74,525.99,0
12633,24498.36,feminino,graduacao,solteiro,27,-1,-1,-1,-1,-1,-1,1062.44,671.4,345.43,563.39,23.92,1190.04,671.4,384.98,563.39,23.92,1190.04,360.27,0
15825,5764.32,feminino,graduacao,solteiro,27,1,2,2,2,2,-2,293.48,278.34,584.29,565.55,0.0,0.0,0.0,324.24,1.51,0.0,0.0,0.0,0
13692,18734.04,feminino,outros/desconhecido,solteiro,33,0,0,0,0,0,0,1329.9,1643.91,1951.65,2004.61,2216.89,2153.69,360.27,360.27,81.93,360.27,78.18,360.27,0
19505,32424.3,feminino,pos_graduacao,solteiro,40,-2,-2,-2,-2,-2,-2,57.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29566,3602.7,masculino,ensino_medio,casado,47,1,-2,-1,0,0,0,-144.97,-144.97,3437.98,3507.95,1306.99,1334.37,0.0,3618.84,158.16,46.76,48.42,53.97,0
11797,20895.66,masculino,graduacao,casado,44,-2,-2,-2,-2,-2,-2,12.03,44.39,46.11,37.9,24.21,37.97,44.6,46.33,38.04,24.28,38.12,50.15,1
22478,10808.1,feminino,outros/desconhecido,solteiro,36,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,141.66,36.03,0.0,0.0,0.0,141.66,36.03,54.33,0
1044,6484.86,feminino,pos_graduacao,solteiro,36,0,0,0,0,0,0,6551.29,5834.93,4791.81,4852.62,4936.35,4869.99,307.89,230.57,180.14,180.14,189.57,190.65,0
16935,25218.9,masculino,pos_graduacao,casado,58,-2,-2,-2,-2,-2,-2,36.03,292.76,-1.8,-1.8,-1.8,-1.8,292.76,0.0,0.0,1.8,0.0,0.0,0
19149,7925.94,feminino,ensino_medio,casado,37,0,0,0,0,0,0,7543.41,7468.76,6179.42,6292.91,2811.91,2899.6,360.27,360.27,288.22,266.6,144.11,144.11,0
29107,11528.64,feminino,pos_graduacao,solteiro,50,-2,-2,-2,-2,-2,-2,137.05,1059.63,50.87,50.87,22.77,78.97,1069.71,78.97,50.87,22.77,78.97,22.77,0
1670,1441.08,masculino,ensino_medio,solteiro,40,0,0,2,3,2,2,911.41,1118.71,1180.46,1140.69,1112.37,1251.65,223.58,101.45,0.0,0.0,169.04,0.0,0
25086,3602.7,masculino,graduacao,casado,49,0,0,0,0,0,0,3481.72,3522.72,2181.22,2239.44,1103.51,1097.96,132.51,118.17,136.97,37.9,38.69,41.58,1
20552,3602.7,masculino,ensino_medio,solteiro,28,0,0,0,0,0,0,4121.99,4194.34,3470.12,3487.27,1292.79,1176.93,144.11,151.31,93.67,46.84,43.23,119.03,0
16224,3602.7,feminino,graduacao,solteiro,31,2,0,0,2,2,2,2027.1,2122.78,2310.56,2251.83,2351.34,2447.31,129.7,244.98,0.0,136.9,144.11,0.0,1
17109,18734.04,feminino,pos_graduacao,solteiro,27,0,0,0,0,0,0,1716.33,1720.15,1070.43,1226.5,1443.39,802.97,720.54,216.16,288.22,360.27,216.16,432.32,0
8984,15131.34,feminino,pos_graduacao,solteiro,33,-1,-1,-1,0,0,-2,136.04,23.06,101.09,30.12,-1.15,-24.64,23.06,101.52,0.0,0.0,0.0,151.89,1
12618,5764.32,feminino,ensino_medio,solteiro,24,0,0,0,0,0,0,5781.25,5905.55,5700.98,4263.07,4329.29,4317.48,261.27,278.27,148.14,158.52,153.48,159.46,0
18679,7925.94,feminino,pos_graduacao,solteiro,29,-2,-2,-2,-2,-2,-2,532.98,-1.3,-1.3,-1.3,-1.3,-1.3,144.11,0.0,0.0,0.0,0.0,0.0,0
23108,17292.96,feminino,pos_graduacao,casado,37,0,0,0,0,0,0,11360.61,11943.82,12496.25,12749.45,12742.25,12766.74,775.45,751.45,751.02,493.07,517.56,461.0,0
12562,8646.48,feminino,graduacao,solteiro,52,0,0,0,0,0,0,8631.78,8446.82,17237.05,6573.56,6498.12,6490.05,338.65,402.78,288.22,259.39,266.6,2355.88,0
301,7205.4,masculino,graduacao,solteiro,37,0,0,0,0,0,0,7148.41,7077.29,4840.95,4822.29,4812.92,4648.42,251.47,168.03,166.73,170.41,179.92,166.08,0
5059,14410.8,feminino,pos_graduacao,casado,35,-1,-1,-1,-1,0,-1,729.04,151.67,34.8,392.84,28.03,28.03,151.75,35.02,444.93,0.07,28.1,28.1,0
16606,3602.7,masculino,graduacao,solteiro,31,-1,0,0,0,0,0,16.43,229.35,393.05,549.7,457.83,335.41,212.92,180.14,180.14,182.01,144.11,108.08,0
7032,14410.8,feminino,pos_graduacao,casado,40,-1,-1,-1,-1,-1,-1,1167.56,567.06,1299.93,308.97,163.56,33.65,567.06,1303.46,308.97,163.56,33.65,1.3,0
24593,7205.4,masculino,graduacao,casado,29,-1,-1,-1,-2,-2,-2,86.46,151.31,0.0,0.0,0.0,0.0,151.31,0.0,0.0,0.0,0.0,312.14,1
10303,7205.4,masculino,pos_graduacao,solteiro,27,1,-1,-1,0,-1,-1,0.0,30.91,61.82,30.91,30.91,30.91,30.91,61.82,0.0,30.91,30.91,30.91,0
20105,12249.18,feminino,graduacao,casado,29,0,0,0,0,0,0,3610.19,2376.2,848.72,5754.38,2854.56,2456.39,144.11,144.76,5650.26,576.43,216.16,216.16,0
2591,25939.44,masculino,pos_graduacao,solteiro,25,-1,-1,-1,0,0,-1,42.22,1014.09,408.69,366.32,239.0,118.6,1014.23,408.69,0.0,0.0,118.6,279.21,0
17807,2161.62,masculino,graduacao,solteiro,35,2,0,0,2,2,2,1362.9,1461.98,1781.68,1731.53,1843.07,1803.51,144.11,367.48,0.0,140.43,0.0,65.71,1
26578,30983.22,feminino,graduacao,solteiro,51,0,0,0,0,0,0,29980.95,30471.49,29515.19,30054.66,26195.45,25757.58,1232.63,1442.16,1298.92,1009.84,937.42,1009.19,0
29537,15131.34,masculino,pos_graduacao,solteiro,35,0,0,-2,-2,-2,-2,7467.1,-2.59,-1.3,-1.3,-1.3,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0
29588,1441.08,masculino,graduacao,solteiro,33,0,0,0,0,0,0,971.22,1076.77,1181.11,1281.77,1314.12,1270.89,144.11,144.11,144.11,72.05,57.64,50.44,0
20261,10808.1,feminino,graduacao,solteiro,51,0,-1,-1,-2,-2,-1,952.48,84.95,0.0,0.0,0.0,2576.07,84.95,0.0,0.0,0.0,2576.07,104.33,0
602,2161.62,masculino,ensino_medio,casado,59,-1,-1,-1,-1,-1,-1,28.1,28.1,28.1,28.1,28.1,95.11,28.1,28.1,28.1,28.1,95.11,0.0,1
9657,16572.42,feminino,ensino_medio,casado,58,1,-2,-1,-1,-1,0,0.0,0.0,216.16,129.7,2117.45,1655.8,0.0,216.16,129.7,2117.45,86.46,181.94,0
6373,1441.08,masculino,graduacao,solteiro,33,0,0,2,0,0,0,1316.5,1430.78,1375.51,1333.0,350.18,293.98,213.78,0.0,0.0,0.0,0.0,0.0,0
11983,18013.5,masculino,graduacao,solteiro,30,0,0,0,-1,2,-1,412.44,484.85,358.32,698.42,57.57,309.47,144.11,166.08,340.09,0.0,310.19,0.0,0
19833,10808.1,feminino,graduacao,solteiro,38,0,0,0,0,0,0,1909.07,1794.58,487.3,474.19,485.14,495.88,93.02,79.33,79.12,18.01,17.8,21.62,0
20529,3602.7,masculino,graduacao,solteiro,26,0,0,0,0,0,0,2981.23,2550.57,2010.74,1660.34,1381.06,1403.47,109.16,102.6,94.75,72.05,72.05,72.05,0
3413,11528.64,feminino,graduacao,solteiro,50,-2,-2,-2,-2,-2,-2,0.22,0.22,0.22,0.22,960.7,0.0,960.7,960.7,960.7,1921.18,0.0,858.38,0
24878,8646.48,masculino,pos_graduacao,solteiro,32,0,0,0,0,2,0,8703.55,6317.33,8803.34,8694.54,3449.95,3575.97,1450.95,3606.52,2116.73,0.0,2161.62,70.9,0
25034,1441.08,masculino,graduacao,casado,55,0,0,0,0,0,0,1205.75,1278.81,1324.64,1367.3,1365.78,1367.8,93.67,94.68,93.38,47.92,51.16,49.93,1
1162,16572.42,feminino,graduacao,casado,44,-2,-2,-2,-2,-2,-2,431.6,120.83,210.4,193.32,120.62,235.83,120.83,210.4,193.32,120.62,235.83,198.08,0
23319,22336.74,feminino,graduacao,solteiro,31,0,0,0,0,0,0,22621.79,22686.85,22147.31,21580.25,15690.7,15683.2,792.59,900.68,792.59,475.56,504.38,539.9,1
2252,3602.7,feminino,graduacao,casado,36,2,2,2,0,0,2,186.62,348.45,332.39,387.51,421.37,403.93,177.11,0.0,72.05,40.13,0.0,144.11,0
15491,1441.08,masculino,pos_graduacao,casado,31,0,0,0,2,-1,-1,331.16,408.91,593.08,195.77,341.03,79.19,83.65,195.77,0.0,341.03,79.19,0.0,1
6612,10808.1,feminino,pos_graduacao,solteiro,25,0,0,0,0,0,0,2629.75,2751.74,2833.31,2900.89,2987.21,3044.35,164.79,149.22,114.64,144.11,117.59,720.54,0
8625,5764.32,feminino,pos_graduacao,solteiro,25,1,-2,-1,-1,-2,-2,0.0,0.0,21.62,0.0,0.0,0.0,0.0,21.62,0.0,0.0,0.0,36.03,0
26632,7205.4,masculino,ensino_medio,solteiro,24,1,2,0,0,0,0,7231.63,7028.94,4781.86,4533.13,676.52,437.8,7.71,208.45,151.6,22.48,14.92,144.4,0
6396,3602.7,masculino,pos_graduacao,solteiro,26,-1,-1,-1,-1,2,2,37.9,37.9,37.9,137.84,88.34,126.24,37.9,37.9,137.84,0.0,75.8,0.0,1
1002,14410.8,feminino,graduacao,casado,28,0,0,0,0,0,0,5898.7,6253.57,608.21,6992.19,7460.54,261.7,360.27,144.11,6412.81,468.35,6.56,108.37,0
17726,23057.28,feminino,graduacao,casado,53,0,0,0,0,0,0,23036.46,2420.22,2493.64,2777.25,3205.39,3769.79,216.16,216.16,432.32,576.43,720.54,136.9,0
17969,32424.3,masculino,pos_graduacao,solteiro,34,-1,2,-1,2,-1,-1,3077.64,468.06,673.06,205.86,6018.45,0.0,0.0,685.31,1.44,6052.54,0.0,8.36,0
