ID,limite_credito,sexo,educacao,estado_civil,idade,status_pagamento_mes_09,status_pagamento_mes_08,status_pagamento_mes_07,status_pagamento_mes_06,status_pagamento_mes_05,status_pagamento_mes_04,fatura_mes_09,fatura_mes_08,fatura_mes_07,fatura_mes_06,fatura_mes_05,fatura_mes_04,pago_mes_09,pago_mes_08,pago_mes_07,pago_mes_06,pago_mes_05,pago_mes_04,default
2667,10808.1,feminino,pos_graduacao,solteiro,32,0,0,0,0,0,0,6000.3,6068.39,5617.04,5597.3,3768.42,4051.09,216.59,216.16,144.11,16.0,804.84,360.27,0
25672,28821.6,feminino,pos_graduacao,casado,35,-2,-2,-2,-2,-2,-2,337.86,723.64,1288.54,671.69,1130.74,402.64,727.53,1301.08,675.0,1136.36,404.66,733.01,0
24067,12249.18,masculino,graduacao,casado,26,0,0,0,0,0,-2,2217.75,2215.73,1700.62,1198.47,0.0,3694.14,120.69,108.08,72.56,0.0,3694.14,134.38,0
26889,25939.44,masculino,pos_graduacao,solteiro,33,0,0,0,0,-1,-1,14886.14,15252.9,14284.35,15658.78,180.14,0.0,722.13,1804.59,2386.72,373.24,0.0,0.0,0
29496,20175.12,masculino,graduacao,casado,34,0,0,0,0,0,0,3980.05,4010.81,3706.17,2468.57,2634.58,2401.63,189.14,129.34,98.86,283.24,219.55,48.35,0
9518,3602.7,masculino,graduacao,solteiro,24,1,2,2,2,2,2,2449.19,2389.89,2507.84,2517.06,2643.81,2733.3,0.0,180.14,72.05,208.96,144.11,108.08,1
24502,7205.4,masculino,graduacao,solteiro,32,-1,2,-1,-1,-1,-1,293.98,163.63,295.42,574.99,0.0,683.58,0.0,295.93,574.99,0.0,683.58,600.43,0
13362,16572.42,masculino,pos_graduacao,solteiro,27,-1,-1,-1,-1,-1,-1,407.25,551.36,148.58,144.61,151.6,28.39,552.08,148.86,144.61,151.89,28.39,231.58,0
9200,13690.26,feminino,pos_graduacao,solteiro,32,0,0,0,0,0,0,11618.56,11381.07,11360.25,11603.5,11666.05,11653.22,468.35,504.38,720.54,504.38,468.35,432.32,0
9191,4323.24,feminino,graduacao,casado,24,3,2,2,2,0,0,2440.18,2380.74,2542.35,2277.05,2321.65,2176.61,0.0,208.96,0.0,86.46,101.52,80.34,1
19396,10087.56,feminino,pos_graduacao,solteiro,32,0,-1,0,0,0,0,740.79,2317.47,1471.41,1410.31,836.62,0.0,2318.12,106.35,154.2,72.05,0.0,0.0,0
574,11528.64,feminino,graduacao,solteiro,60,-2,-1,-1,0,-1,-1,225.38,371.51,78.47,35.23,228.92,72.7,371.51,78.47,0.0,228.92,72.7,0.0,1
2849,10808.1,feminino,pos_graduacao,solteiro,28,0,0,0,0,0,0,4776.89,4461.3,2854.35,2872.29,1900.71,1591.02,216.16,216.52,360.27,216.16,360.27,72.05,0
13502,1441.08,feminino,pos_graduacao,casado,23,0,0,0,0,0,0,854.7,811.26,899.38,758.58,669.6,1232.05,93.67,104.19,36.03,36.03,576.43,72.05,0
15634,12969.72,feminino,graduacao,solteiro,27,0,0,0,0,0,0,3854.17,3930.69,4056.64,4094.9,4176.11,4274.96,140.65,189.29,148.65,149.3,165.94,180.14,0
6641,9367.02,masculino,pos_graduacao,solteiro,30,0,0,0,0,0,0,9417.82,9545.14,9336.47,9354.7,9034.27,9002.57,468.35,338.65,360.27,331.45,374.68,324.24,1
16127,2161.62,feminino,graduacao,casado,37,2,2,2,2,0,0,592.93,798.07,849.3,814.28,841.37,847.79,216.16,85.6,0.0,40.64,30.7,30.91,0
1885,7205.4,feminino,pos_graduacao,solteiro,28,-1,-1,-1,-1,-1,-1,39.99,51.3,51.3,51.3,62.11,51.3,51.3,51.3,51.3,62.11,51.3,132.58,1
29709,2161.62,masculino,graduacao,casado,44,1,2,2,0,0,0,889.94,941.6,905.57,1000.11,997.88,1067.55,87.62,0.0,110.1,35.81,85.89,0.0,0
27971,16572.42,feminino,graduacao,solteiro,28,0,0,0,0,0,-1,2125.59,347.88,549.99,663.04,183.95,433.4,345.86,505.89,577.01,0.0,433.4,219.98,0
4761,24498.36,feminino,graduacao,casado,37,1,-1,-1,-1,0,-1,-47.05,150.88,90.5,60.89,154.84,50.15,234.46,90.5,60.89,144.11,50.15,50.15,0
17400,4323.24,feminino,graduacao,solteiro,36,0,0,0,0,0,0,4159.25,4078.04,3657.89,3388.12,2277.34,2220.7,144.11,361.35,144.11,216.16,93.67,108.08,0
23321,5764.32,feminino,pos_graduacao,casado,29,-1,-1,-1,-1,0,-1,156.72,25.8,134.89,53.75,53.75,318.77,25.8,134.89,53.75,0.0,318.77,0.0,0
5939,5764.32,feminino,graduacao,casado,46,0,0,0,0,0,0,2485.43,2588.9,2689.49,2752.68,2851.9,2948.45,144.11,144.11,108.08,144.11,144.11,144.11,0
7158,21616.2,feminino,graduacao,solteiro,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24606,15131.34,masculino,graduacao,casado,35,0,0,0,0,0,0,4525.64,4667.73,4744.54,3385.96,3391.8,3406.93,217.46,203.48,126.6,120.62,123.72,125.45,0
18183,17292.96,masculino,graduacao,solteiro,30,-2,-2,-2,-2,-2,-2,1007.96,574.7,150.45,561.66,96.19,210.97,574.7,150.45,561.66,96.19,210.97,311.2,0
8345,23057.28,feminino,ensino_medio,casado,39,-1,-1,-1,-1,-1,0,220.85,3003.14,596.25,596.25,548.04,1052.78,3003.14,601.22,596.25,548.04,720.54,793.31,0
4194,720.54,feminino,pos_graduacao,solteiro,22,1,3,2,2,2,2,601.8,582.05,562.02,624.85,604.39,666.36,0.0,0.0,72.05,0.0,72.05,0.0,0
28243,2161.62,feminino,graduacao,casado,44,2,0,0,0,0,0,1513.35,1607.45,1681.96,1753.51,1763.52,1775.63,119.75,122.2,121.7,73.21,64.34,79.26,1
22109,10808.1,feminino,graduacao,casado,30,-1,-1,0,0,-1,-1,2537.24,8289.16,9733.77,5770.44,2589.62,2771.2,8289.16,4760.32,146.34,2589.62,2771.2,2965.31,0
24563,19454.58,masculino,ensino_medio,solteiro,31,0,0,0,0,0,0,13613.09,13775.21,12325.34,11807.13,12053.84,12099.88,726.95,505.03,540.84,721.04,432.83,468.64,0
12546,17292.96,masculino,graduacao,casado,49,-2,-2,-2,-2,-2,-2,334.26,131.5,70.11,-7.93,-7.93,-7.93,132.44,70.32,7.93,0.0,0.0,0.0,0
26872,20895.66,masculino,pos_graduacao,casado,45,-2,-2,-2,-2,-2,-2,166.88,153.55,178.41,702.24,511.01,392.62,154.41,179.05,705.62,513.24,393.41,21.62,0
11527,7205.4,feminino,graduacao,casado,49,-1,-1,-1,-1,-1,-1,751.52,238.71,35.31,502.5,577.73,608.21,238.71,35.31,502.5,577.73,608.21,825.81,0
11133,3602.7,feminino,graduacao,casado,39,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,159.89,28.1,28.1,0.0,0.0,159.89,28.1,28.1,28.1,0
1558,22336.74,masculino,pos_graduacao,casado,50,-1,-1,-1,-1,-1,-1,22.77,22.77,729.98,176.96,22.77,22.77,22.77,729.98,176.96,22.77,22.77,22.77,0
10925,16572.42,feminino,graduacao,solteiro,25,0,0,0,0,0,0,13508.11,13556.24,12841.54,11285.6,9230.84,8755.79,662.9,483.27,216.16,196.35,255.36,174.15,0
10874,4323.24,masculino,graduacao,casado,46,2,0,0,0,0,0,4305.08,4372.52,4289.52,2175.53,1997.77,1910.87,180.14,151.89,72.63,83.58,144.11,288.22,1
3292,8646.48,masculino,pos_graduacao,solteiro,31,2,0,0,2,0,0,1853.16,2158.81,2338.22,2279.07,2458.12,2633.65,360.27,216.16,0.0,216.16,216.16,288.22,1
13270,16572.42,feminino,graduacao,solteiro,30,-1,-1,-1,0,0,-1,89.56,8.14,574.85,203.98,253.49,60.96,8.14,589.26,36.03,72.05,60.96,0.0,0
176,9367.02,masculino,ensino_medio,casado,56,1,2,2,2,2,3,4655.91,4753.98,4847.94,4939.81,5245.24,5140.69,216.16,216.16,216.16,396.3,0.0,0.0,1
25413,6484.86,feminino,graduacao,solteiro,23,0,0,0,0,0,0,863.86,1350.72,1417.3,1011.57,1024.46,679.25,504.38,95.54,78.9,27.16,20.75,24.64,0
28530,1441.08,feminino,ensino_medio,casado,36,-1,-1,-1,2,-1,-1,45.11,45.11,90.21,45.11,45.11,55.91,45.11,90.21,0.0,45.11,55.91,45.11,1
26812,7205.4,masculino,graduacao,solteiro,28,-1,-1,-1,-1,-1,-1,67.87,28.1,28.1,28.1,0.0,56.2,28.1,28.1,28.1,0.0,56.2,0.0,0
15656,9367.02,feminino,graduacao,casado,37,0,0,0,2,0,0,2968.62,3064.6,3344.24,3242.43,3300.07,0.0,145.48,353.06,0.0,72.05,0.0,0.0,1
10997,3602.7,masculino,ensino_medio,casado,36,0,0,0,-1,-1,-2,781.71,266.67,331.45,165.72,0.0,0.0,79.33,72.05,165.72,0.0,0.0,0.0,0
20154,17292.96,feminino,graduacao,casado,37,-2,-2,-2,-2,-2,-2,-10.81,-10.81,-10.81,-10.81,-10.81,-10.81,0.0,0.0,0.0,0.0,0.0,0.0,1
26560,3602.7,feminino,graduacao,solteiro,51,0,0,0,0,0,0,3643.48,3606.3,2666.36,1451.53,1413.7,1359.8,125.23,125.81,92.88,121.34,49.28,50.58,0
12884,10808.1,masculino,ensino_medio,solteiro,27,-1,-1,2,0,0,0,4134.89,4217.39,4074.22,3469.62,3551.4,2656.78,360.27,30.41,144.11,147.06,146.92,54.11,1
28549,15131.34,feminino,graduacao,solteiro,33,0,0,0,-2,-2,-2,3101.71,675.72,0.0,0.0,0.0,0.0,72.05,0.0,0.0,0.0,0.0,0.0,0
23140,21616.2,feminino,pos_graduacao,solteiro,36,-2,-2,-2,-2,-2,-2,16.57,33.79,64.78,0.0,0.0,0.0,33.79,64.78,0.0,0.0,0.0,75.73,0
15380,14410.8,feminino,graduacao,solteiro,43,-2,-2,-2,-2,-2,-2,720.54,720.54,720.54,742.23,720.54,720.54,720.54,720.54,742.23,720.54,720.54,720.54,0
10934,23777.82,feminino,pos_graduacao,solteiro,24,0,0,0,0,0,0,24606.37,24132.97,22912.96,19752.31,19283.24,18823.82,900.68,784.09,713.48,720.54,720.54,1270.24,0
27239,5764.32,masculino,ensino_medio,solteiro,42,0,0,2,0,0,0,807.29,1267.21,1254.1,1456.0,1679.43,1902.66,498.76,31.78,248.59,255.14,255.43,262.93,0
18531,15851.88,feminino,graduacao,solteiro,26,-1,-1,-1,-1,-1,-1,110.53,253.92,153.48,541.13,80.48,66.0,253.92,153.48,541.92,80.48,66.0,195.91,0
5309,5764.32,masculino,pos_graduacao,solteiro,35,0,0,0,0,0,0,3751.49,3977.74,4027.82,4007.79,4056.28,4438.38,360.27,187.77,158.52,151.31,481.25,122.49,0
9329,5043.78,masculino,graduacao,solteiro,32,3,2,0,0,0,2,1584.18,1538.42,1591.67,1637.28,1754.59,1715.53,0.0,100.88,72.05,144.11,0.0,149.44,1
20702,2161.62,masculino,pos_graduacao,solteiro,33,1,2,2,2,2,2,1860.87,1965.2,1854.96,1981.77,1944.52,1940.2,216.16,0.0,216.16,72.05,93.67,0.0,0
22944,5764.32,feminino,graduacao,casado,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25736,9367.02,feminino,graduacao,casado,39,0,0,0,0,0,0,9065.55,9064.68,8936.86,8644.03,6455.17,6569.74,516.34,540.48,477.07,252.26,252.26,260.26,0
6411,15131.34,feminino,pos_graduacao,casado,43,-2,-1,-1,-1,-2,-2,0.0,70.68,154.77,0.0,0.0,0.0,70.68,154.77,0.0,0.0,0.0,0.0,0
199,36027.0,feminino,pos_graduacao,casado,34,-2,-2,-2,-1,-1,-1,29.69,9.94,165.65,90.14,86.9,82.93,9.94,165.65,90.14,86.9,82.93,1139.61,0
28716,56202.12,feminino,graduacao,solteiro,41,-2,-2,-2,-2,-2,-2,7346.41,4446.81,2787.48,1547.86,5233.14,13170.89,4526.36,2850.31,1599.89,5915.42,13281.14,1851.43,0
23411,10087.56,feminino,graduacao,casado,42,1,-2,-1,-1,-1,-1,0.0,0.0,107.86,74.86,82.07,0.0,0.0,107.86,74.86,82.07,0.0,361.93,0
23244,10087.56,feminino,ensino_medio,casado,39,0,0,0,0,0,0,9215.42,9494.12,9702.36,9965.28,8635.31,8823.52,540.41,468.35,540.41,360.27,338.65,376.7,0
26548,37468.08,feminino,ensino_medio,casado,54,0,0,0,0,0,0,47055.73,48388.8,49690.38,50932.38,27608.21,21230.06,2053.54,2197.65,2161.62,1080.81,1080.81,0.0,0
23199,28101.06,feminino,graduacao,solteiro,39,0,0,0,0,0,0,3846.67,3800.56,4001.52,4118.17,4234.9,4494.15,144.11,360.27,216.16,216.16,360.27,216.16,0
23266,23057.28,feminino,pos_graduacao,casado,42,0,0,0,0,0,0,15339.07,14220.0,14548.64,7441.59,4531.55,4679.76,648.49,648.49,432.32,216.16,216.16,216.16,0
10467,5043.78,feminino,graduacao,casado,43,0,0,2,0,0,2,2280.65,2580.18,2517.13,2568.87,2743.74,2688.62,360.27,0.0,93.67,216.16,0.0,108.08,0
28832,12969.72,feminino,ensino_medio,casado,31,0,0,0,0,0,0,4932.1,5030.67,5137.31,5240.42,5305.12,5410.25,223.37,230.57,231.29,194.55,201.75,216.16,0
5420,2161.62,masculino,graduacao,solteiro,47,3,2,2,0,0,0,2145.34,2219.05,2105.13,2138.63,2112.7,2022.41,129.7,0.0,86.46,72.05,75.37,65.14,1
9930,11528.64,feminino,pos_graduacao,solteiro,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1875,10087.56,masculino,graduacao,casado,34,-1,-1,-1,-1,-1,-1,30.98,30.98,50.58,30.98,30.98,30.98,30.98,50.58,30.98,30.98,30.98,61.97,1
21060,15851.88,masculino,pos_graduacao,solteiro,34,0,0,2,2,0,0,12274.54,13165.06,13245.33,10247.23,8521.75,1077.93,1095.65,432.32,0.0,374.18,39.34,107.0,1
15738,28821.6,feminino,graduacao,solteiro,27,-1,-1,-1,0,-1,-1,1443.24,251.97,484.56,433.48,647.41,1059.55,253.13,485.79,103.4,650.65,1064.81,1853.95,0
22584,36027.0,feminino,pos_graduacao,solteiro,35,0,0,0,0,0,0,8175.68,8420.01,8387.23,6862.71,4912.79,4334.26,878.84,1099.76,336.64,0.0,93.38,3.89,0
6015,3602.7,feminino,graduacao,casado,25,0,0,2,0,0,2,2570.6,2479.16,2218.18,2274.96,2535.65,2484.13,244.98,0.0,93.67,309.83,0.0,108.08,1
24187,12969.72,masculino,graduacao,solteiro,32,1,2,0,0,0,0,12478.24,12141.03,12310.86,12792.76,12424.42,12533.07,0.0,527.87,720.54,504.38,576.43,720.54,0
12424,7925.94,feminino,graduacao,casado,25,1,2,2,2,2,0,7413.2,7233.36,7531.73,5859.36,5515.66,5579.36,0.0,432.32,288.22,0.0,288.22,196.71,0
14424,3602.7,feminino,ensino_medio,casado,24,-1,-1,2,0,-1,-1,1366.5,1559.75,1493.75,976.69,168.46,2967.98,216.16,1.08,42.3,168.46,2967.98,1365.93,0
620,14410.8,feminino,graduacao,casado,39,0,0,0,0,0,0,5824.34,5699.47,5098.83,5161.16,5101.78,5095.51,238.86,222.5,185.32,184.39,182.01,188.78,0
10556,28821.6,feminino,pos_graduacao,solteiro,31,0,-1,-1,0,-1,0,570.09,304.07,242.39,204.06,2519.51,2788.92,304.07,242.39,180.14,2519.51,720.54,1628.42,0
2736,10087.56,feminino,pos_graduacao,casado,37,0,0,0,0,0,0,9736.95,10028.33,10080.35,7901.8,7791.13,7786.66,482.98,440.97,289.3,291.24,292.32,289.08,0
22581,10808.1,feminino,outros/desconhecido,solteiro,31,-2,-2,-2,-2,-1,2,709.44,385.13,0.0,0.0,107.58,11.46,385.13,0.0,0.0,107.58,0.0,80.63,0
2489,7925.94,feminino,graduacao,casado,33,2,2,2,2,2,0,7949.5,8079.42,7820.24,8104.27,7852.16,7809.57,384.19,0.0,562.02,0.0,319.06,278.34,1
28306,25939.44,feminino,ensino_medio,casado,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13154,10808.1,feminino,graduacao,casado,39,2,2,0,0,0,0,11291.8,11005.82,10864.66,10099.52,10312.73,10933.55,0.0,410.28,361.28,375.76,793.75,0.0,1
784,15131.34,feminino,pos_graduacao,casado,42,1,-2,-1,-1,-2,-2,0.0,0.0,179.41,0.0,0.0,0.0,0.0,179.41,0.0,0.0,0.0,0.0,1
5363,3602.7,feminino,ensino_medio,solteiro,23,0,0,0,0,0,0,2395.0,2392.12,2432.33,1681.16,1713.59,1211.66,433.04,360.85,217.1,362.79,360.34,360.41,0
6036,20175.12,masculino,pos_graduacao,casado,45,-1,-1,-1,-1,-1,-1,163.56,122.71,-1.08,2229.57,1126.28,1261.52,122.71,0.0,2230.65,1126.28,1261.52,724.07,1
20134,7925.94,feminino,ensino_medio,solteiro,46,0,0,0,0,0,0,3212.89,3303.39,3394.03,3482.01,0.0,3563.86,144.11,144.11,144.11,144.11,0.0,144.11,1
17939,23777.82,masculino,pos_graduacao,casado,40,0,0,0,0,0,0,22268.65,22691.75,23206.94,12008.09,12249.76,12589.49,900.68,958.75,432.32,432.32,528.37,576.43,0
15303,12969.72,feminino,graduacao,solteiro,29,-2,-2,-2,-2,-2,-2,190.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.63,1
22753,14410.8,feminino,graduacao,solteiro,34,0,0,0,-1,-1,-1,14797.15,12807.96,248.95,77.67,115.14,12371.67,396.59,109.95,77.67,115.14,12467.22,432.32,0
17629,8646.48,feminino,pos_graduacao,solteiro,29,-1,2,-1,-1,0,-1,45.54,22.77,22.77,45.54,22.77,22.77,0.0,22.77,45.54,0.0,22.77,56.35,1
21184,7205.4,masculino,graduacao,solteiro,43,-1,0,0,0,0,0,487.66,940.59,755.77,1163.38,1805.17,1993.81,721.62,217.46,720.68,721.04,361.57,247.72,0
15637,4323.24,feminino,pos_graduacao,solteiro,23,0,0,0,0,0,0,3694.57,3022.67,2944.2,2567.86,2316.32,1426.38,144.11,123.79,273.81,144.11,171.92,72.05,0
6471,11528.64,feminino,ensino_medio,casado,34,0,0,2,2,-2,-2,343.19,352.99,50.22,-98.93,-127.75,-127.75,216.81,0.0,98.93,0.0,0.0,74.94,0
22103,3602.7,feminino,pos_graduacao,solteiro,29,0,0,0,0,0,0,3206.26,3018.85,1246.82,1192.06,1065.46,1151.06,288.22,288.22,144.11,216.16,216.16,216.16,0
1107,14410.8,feminino,pos_graduacao,casado,41,-2,-2,-2,-2,-2,-2,562.89,0.0,0.0,80.34,0.0,0.0,0.0,0.0,80.34,0.0,0.0,0.0,0
21789,25939.44,feminino,pos_graduacao,solteiro,26,-2,-2,-2,-2,-2,-2,197.5,-4.25,-4.25,855.14,-0.14,32.42,0.0,0.0,859.39,0.0,32.57,275.1,0
13147,10087.56,feminino,graduacao,solteiro,32,-1,-1,-1,-2,-1,-1,216.38,225.82,0.0,0.0,85.46,0.0,225.82,0.0,0.0,85.46,0.0,75.44,1
7844,20175.12,masculino,graduacao,casado,28,0,0,0,0,0,0,1742.91,1822.53,1921.46,1940.13,1980.91,2041.51,108.08,129.7,72.05,72.05,93.67,72.05,0
11575,10808.1,feminino,pos_graduacao,casado,30,-2,-2,-2,-2,-2,-2,751.31,-1.44,-1.44,-1.44,-1.44,-1.44,0.0,0.0,0.0,0.0,0.0,0.0,0
29964,43952.94,masculino,pos_graduacao,solteiro,31,0,-1,2,-1,-1,-1,25103.04,23217.82,22986.23,25024.57,17933.74,19420.57,23274.45,115.65,25175.31,18023.88,19533.77,15857.36,0
21230,14410.8,masculino,pos_graduacao,casado,37,1,-2,-1,-1,0,0,0.0,0.0,18.01,301.76,100.8,86.18,0.0,18.01,301.76,0.0,0.0,0.0,0
4876,2882.16,feminino,ensino_medio,casado,41,1,2,2,2,2,0,1445.19,1508.16,1569.34,1665.46,1628.85,1650.25,108.08,108.08,144.11,0.0,59.23,72.05,0
827,3602.7,feminino,graduacao,casado,24,1,2,0,0,0,2,1951.73,1900.21,1944.88,1995.39,2106.64,2061.25,0.0,100.88,79.26,151.31,0.0,72.05,0
8604,6484.86,feminino,graduacao,casado,47,0,0,0,0,0,0,2051.88,2069.25,2078.54,2071.34,2102.32,2122.13,144.11,144.11,144.11,144.11,144.11,144.11,0
18146,18734.04,masculino,graduacao,solteiro,31,0,0,0,0,0,0,224.3,224.59,210.69,200.6,173.87,64.99,93.67,79.26,72.05,21.62,0.0,90.86,0
13419,15851.88,feminino,graduacao,solteiro,30,0,0,0,0,0,0,1340.06,1785.57,1650.11,1715.97,2719.89,1200.2,720.54,145.19,360.27,1441.08,216.16,87.19,0
4444,12969.72,masculino,graduacao,casado,47,0,0,0,0,0,0,6122.64,6484.07,6837.56,7114.47,9178.38,11202.24,432.32,432.32,360.27,2161.62,2161.62,1441.08,0
12725,5764.32,masculino,graduacao,casado,49,0,0,0,0,-1,-1,424.04,504.45,621.97,743.31,22.77,181.79,144.11,144.11,144.11,22.77,181.79,22.77,0
12056,25939.44,feminino,pos_graduacao,casado,52,-1,-1,-1,-1,-1,-1,543.43,454.08,340.02,113.63,113.63,1528.99,454.08,340.02,113.63,113.63,1528.99,774.15,0
16816,2882.16,masculino,graduacao,solteiro,33,0,0,-2,-2,-2,-2,1681.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7074,10087.56,feminino,graduacao,solteiro,31,3,3,2,2,2,2,8986.29,9154.24,9257.43,9357.58,9550.04,9741.77,417.91,360.27,360.27,353.06,360.27,360.27,1
12892,15131.34,feminino,ensino_medio,solteiro,35,-2,-2,-2,-2,-2,-2,142.88,-1.22,648.49,569.59,103.33,72.63,0.0,649.71,569.59,103.33,72.63,47.56,0
28413,24498.36,feminino,graduacao,solteiro,29,0,-1,-1,-1,0,0,3151.14,1194.94,1188.75,7272.27,1879.38,1456.5,1209.57,1189.9,7273.13,1457.58,1.8,0.58,0
15271,16572.42,feminino,graduacao,casado,42,-2,-2,-2,-2,-2,-2,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,1
7177,24498.36,masculino,ensino_medio,casado,29,0,0,0,0,0,0,23930.79,23587.74,23368.7,22803.07,22866.26,22640.23,1008.76,864.65,864.65,864.65,864.65,864.65,0
27733,2161.62,feminino,graduacao,casado,24,0,0,0,0,0,0,269.48,332.6,420.58,488.38,498.04,508.49,79.26,93.67,86.46,17.8,18.45,18.59,0
22352,10808.1,feminino,pos_graduacao,casado,31,0,0,0,0,0,0,4889.01,4922.15,5058.41,5138.96,5204.82,5303.97,180.14,237.78,230.57,216.16,216.16,216.16,0
2176,24498.36,masculino,pos_graduacao,casado,53,-1,-1,-1,-2,-2,-1,272.36,237.42,105.27,137.12,107.5,317.69,237.42,105.27,137.12,107.5,317.69,244.7,0
24160,23057.28,masculino,graduacao,solteiro,29,2,0,0,0,0,0,12440.48,12123.52,11927.1,11611.65,11418.25,10476.58,720.54,720.54,720.54,720.54,1441.08,0.0,0
2288,16572.42,feminino,graduacao,solteiro,33,0,0,0,0,0,0,16773.88,16829.22,16943.43,12006.86,11939.28,11806.62,648.49,684.51,432.32,443.13,432.32,756.57,0
4528,4323.24,feminino,graduacao,solteiro,27,1,2,2,2,0,0,3537.78,3589.51,3631.95,3442.09,3516.45,3760.5,129.7,123.21,0.0,129.7,302.63,0.0,1
17509,17292.96,feminino,pos_graduacao,casado,37,0,0,0,0,0,0,12514.12,12703.41,25614.91,12710.47,12569.1,12451.36,576.43,684.51,896.93,443.49,464.96,460.43,1
13360,14410.8,feminino,pos_graduacao,solteiro,29,0,-1,0,0,0,0,105.7,31.63,162.63,3150.2,3168.07,3255.54,31.63,144.11,3026.27,122.49,144.11,122.49,0
10086,6484.86,masculino,graduacao,solteiro,31,0,0,0,0,0,0,2500.56,2624.64,2549.77,2654.33,2584.36,2654.54,216.16,111.61,144.11,144.11,144.11,72.05,0
3633,3602.7,masculino,graduacao,casado,64,0,0,0,0,0,-1,3485.18,3225.28,1253.96,1290.27,1369.03,1300.93,171.78,393.49,206.94,78.76,1372.99,161.33,0
7517,5764.32,feminino,pos_graduacao,solteiro,52,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16181,28821.6,feminino,pos_graduacao,solteiro,31,-1,-1,-1,-1,0,0,5227.59,617.65,157.8,928.13,540.19,833.16,623.77,157.8,928.13,0.0,330.73,0.0,0
11191,3602.7,masculino,ensino_medio,solteiro,34,0,0,0,2,0,0,656.41,753.25,884.39,848.8,1050.4,1319.24,108.08,144.11,0.0,216.16,288.22,0.0,0
15650,15131.34,feminino,graduacao,casado,36,-1,-1,-1,-2,-2,-2,1920.67,190.29,0.0,0.0,0.0,0.0,190.29,0.0,0.0,0.0,0.0,0.0,0
857,2882.16,feminino,pos_graduacao,solteiro,29,0,0,2,2,2,2,1906.62,2120.19,2172.07,2115.58,2442.13,2484.93,244.98,108.08,0.0,360.27,93.67,0.0,1
15318,4323.24,feminino,pos_graduacao,solteiro,31,-1,-1,-1,-1,-2,-2,521.17,115.0,112.55,0.0,0.0,0.0,115.0,112.55,0.0,0.0,0.0,0.0,0
13662,36027.0,feminino,pos_graduacao,solteiro,38,0,0,0,0,0,0,4049.22,3980.7,4496.31,3069.07,3145.3,2756.35,360.27,720.83,576.43,216.16,360.27,576.43,0
2473,7205.4,feminino,ensino_medio,casado,38,0,0,0,0,0,0,4498.12,4605.84,4745.76,4797.21,5007.97,5212.82,180.14,216.16,172.93,288.22,288.22,288.22,0
9949,17292.96,feminino,graduacao,solteiro,34,-1,-1,-1,-1,-1,-1,245.2,205.93,260.76,235.04,232.59,225.31,252.33,295.35,252.19,232.59,225.31,160.03,1
18496,7205.4,feminino,pos_graduacao,solteiro,25,0,0,0,0,2,0,951.18,1057.1,1161.51,1339.34,956.3,976.26,144.11,144.11,200.74,0.0,46.04,50.44,0
10988,16572.42,feminino,graduacao,solteiro,35,-1,-1,2,-1,-1,-1,2183.24,121.7,29.47,96.05,12.11,10.09,121.7,0.0,96.05,12.11,10.09,0.0,0
17536,13690.26,feminino,ensino_medio,casado,45,0,0,0,0,0,0,5507.3,5654.22,5803.81,5892.43,5986.39,6110.97,237.78,240.01,242.03,191.88,198.22,216.16,0
29521,3602.7,masculino,ensino_medio,solteiro,34,0,0,0,0,-2,-2,3537.35,3629.72,3703.58,0.0,0.0,0.0,172.93,172.93,0.0,0.0,0.0,0.0,1
28066,27380.52,feminino,graduacao,casado,30,2,0,0,0,0,0,16283.84,16672.0,16170.36,9822.69,9938.34,8232.1,748.06,606.69,3370.47,355.15,306.16,398.31,1
12392,16572.42,feminino,graduacao,casado,37,2,2,2,0,0,0,5224.92,5362.33,5130.32,5189.98,5182.34,5189.33,368.77,0.0,288.22,187.84,196.85,178.84,1
23048,12969.72,feminino,pos_graduacao,solteiro,33,1,-1,-1,-1,-2,-1,0.0,299.96,553.59,0.0,0.0,684.51,299.96,553.59,14.41,0.0,684.51,0.0,0
27007,5043.78,masculino,graduacao,casado,34,0,0,0,0,2,0,1960.01,2120.12,2301.48,2528.16,2466.12,2558.93,216.16,216.16,288.22,0.0,144.11,590.84,0
25584,26659.98,feminino,ensino_medio,casado,34,0,0,0,0,0,0,7501.83,16797.95,16042.1,13281.71,12182.75,12100.75,15131.34,678.24,569.23,432.32,432.32,504.38,0
